%eval_id interface              R              S              F           rmse       rmse_std 
17465        NO_ID   0.1550645161  0.03322580645  0.05529032258    1.100886615    1.249459363 
17466        NO_ID    0.161483871  0.03322580645  0.05529032258    1.086878207    1.241631387 
17467        NO_ID   0.1679032258  0.03322580645  0.05529032258    1.068158406    1.222381067 
17468        NO_ID   0.1743225806  0.03322580645  0.05529032258    1.081939534    1.208412485 
17469        NO_ID   0.1807419355  0.03322580645  0.05529032258    1.118156778    1.298548597 
17470        NO_ID   0.1871612903  0.03322580645  0.05529032258    1.071517791    1.213722646 
17471        NO_ID   0.1935806452  0.03322580645  0.05529032258    1.051101171    1.207492837 
17472        NO_ID            0.2  0.03322580645  0.05529032258    1.099203425    1.241881203 
17473        NO_ID          0.001   0.0654516129  0.05529032258   0.5228963208   0.6687772024 
17474        NO_ID 0.007419354839   0.0654516129  0.05529032258   0.5220879845   0.6589811379 
17475        NO_ID  0.01383870968   0.0654516129  0.05529032258   0.4910340112   0.6053442129 
17476        NO_ID  0.02025806452   0.0654516129  0.05529032258   0.5219699744   0.6390826623 
17477        NO_ID  0.02667741935   0.0654516129  0.05529032258   0.4976158502   0.6238719332 
17478        NO_ID  0.03309677419   0.0654516129  0.05529032258    0.518356341   0.6561042508 
17479        NO_ID  0.03951612903   0.0654516129  0.05529032258   0.5135232148     0.62354583 
17480        NO_ID  0.04593548387   0.0654516129  0.05529032258   0.5225598712   0.6354937153 
17481        NO_ID  0.05235483871   0.0654516129  0.05529032258   0.5421657312   0.6757256448 
17482        NO_ID  0.05877419355   0.0654516129  0.05529032258   0.5170865485   0.6516708934 
17483        NO_ID  0.06519354839   0.0654516129  0.05529032258   0.5296010951   0.6432009643 
17484        NO_ID  0.07161290323   0.0654516129  0.05529032258   0.5085197234   0.6158515853 
17485        NO_ID  0.07803225806   0.0654516129  0.05529032258   0.5291156661   0.6367324188 
17486        NO_ID   0.0844516129   0.0654516129  0.05529032258   0.5243885126   0.6519710456 
17487        NO_ID  0.09087096774   0.0654516129  0.05529032258   0.5141643285   0.5991690769 
17488        NO_ID  0.09729032258   0.0654516129  0.05529032258   0.5172446064   0.6243084575 
17489        NO_ID   0.1037096774   0.0654516129  0.05529032258   0.5137411431   0.6347308327 
17490        NO_ID   0.1101290323   0.0654516129  0.05529032258   0.5315013242   0.6321760466 
17491        NO_ID   0.1165483871   0.0654516129  0.05529032258   0.5260245073   0.6440750091 
17492        NO_ID   0.1229677419   0.0654516129  0.05529032258   0.5300430388   0.6289378442 
17493        NO_ID   0.1293870968   0.0654516129  0.05529032258   0.5341529487   0.6223070467 
17494        NO_ID   0.1358064516   0.0654516129  0.05529032258   0.5353493688   0.6387830091 
17495        NO_ID   0.1422258065   0.0654516129  0.05529032258    0.541587082   0.6417820563 
17496        NO_ID   0.1486451613   0.0654516129  0.05529032258   0.5377264187   0.6366371043 
17497        NO_ID   0.1550645161   0.0654516129  0.05529032258   0.5332505017   0.6497666996 
17498        NO_ID    0.161483871   0.0654516129  0.05529032258   0.5633666975   0.6700366723 
17499        NO_ID   0.1679032258   0.0654516129  0.05529032258   0.5488177386   0.6479626038 
17500        NO_ID   0.1743225806   0.0654516129  0.05529032258   0.5365779788       0.618409 
17501        NO_ID   0.1807419355   0.0654516129  0.05529032258   0.5467737873   0.6393255141 
17502        NO_ID   0.1871612903   0.0654516129  0.05529032258   0.5594972102   0.6726956552 
17503        NO_ID   0.1935806452   0.0654516129  0.05529032258    0.549208687   0.6445768706 
17504        NO_ID            0.2   0.0654516129  0.05529032258   0.5478585103   0.6384554712 
17505        NO_ID          0.001  0.09767741935  0.05529032258   0.3208711259   0.4422800705 
17506        NO_ID 0.007419354839  0.09767741935  0.05529032258   0.3320706056    0.434220128 
17507        NO_ID  0.01383870968  0.09767741935  0.05529032258   0.3134520838   0.4226001326 
17508        NO_ID  0.02025806452  0.09767741935  0.05529032258   0.3235253812    0.434610163 
17509        NO_ID  0.02667741935  0.09767741935  0.05529032258   0.3231507461   0.4245242328 
17510        NO_ID  0.03309677419  0.09767741935  0.05529032258   0.3327043369   0.4353202463 
17511        NO_ID  0.03951612903  0.09767741935  0.05529032258    0.322336075   0.4481671534 
17512        NO_ID  0.04593548387  0.09767741935  0.05529032258   0.3233749185   0.4344392004 
17513        NO_ID  0.05235483871  0.09767741935  0.05529032258   0.3437763641   0.4387302933 
17514        NO_ID  0.05877419355  0.09767741935  0.05529032258   0.3194482779   0.4266471917 
17515        NO_ID  0.06519354839  0.09767741935  0.05529032258   0.3212315665   0.4136628002 
17516        NO_ID  0.07161290323  0.09767741935  0.05529032258   0.3290929394   0.4406893454 
17517        NO_ID  0.07803225806  0.09767741935  0.05529032258   0.3308966332   0.4358267568 
17518        NO_ID   0.0844516129  0.09767741935  0.05529032258   0.3428288234   0.4434405324 
17519        NO_ID  0.09087096774  0.09767741935  0.05529032258   0.3277591982   0.4239179344 
17520        NO_ID  0.09729032258  0.09767741935  0.05529032258   0.3461371099   0.4346546421 
17521        NO_ID   0.1037096774  0.09767741935  0.05529032258   0.3363019888   0.4308678553 
17522        NO_ID   0.1101290323  0.09767741935  0.05529032258   0.3465495645   0.4609125909 
17523        NO_ID   0.1165483871  0.09767741935  0.05529032258   0.3414701858   0.4288903179 
17524        NO_ID   0.1229677419  0.09767741935  0.05529032258   0.3629014167   0.4598533279 
17525        NO_ID   0.1293870968  0.09767741935  0.05529032258   0.3438255167   0.4355822944 
17526        NO_ID   0.1358064516  0.09767741935  0.05529032258   0.3383003153   0.4392984251 
17527        NO_ID   0.1422258065  0.09767741935  0.05529032258   0.3275848742   0.4105192241 
17528        NO_ID   0.1486451613  0.09767741935  0.05529032258   0.3507071947   0.4471523376 
17529        NO_ID   0.1550645161  0.09767741935  0.05529032258   0.3535824146   0.4335826828 
17530        NO_ID    0.161483871  0.09767741935  0.05529032258   0.3429562973   0.4101201706 
17531        NO_ID   0.1679032258  0.09767741935  0.05529032258   0.3507362258   0.4478825435 
17532        NO_ID   0.1743225806  0.09767741935  0.05529032258   0.3489727925   0.4215571225 
17533        NO_ID   0.1807419355  0.09767741935  0.05529032258   0.3649795781   0.4674167593 
17534        NO_ID   0.1871612903  0.09767741935  0.05529032258   0.3722190821   0.4577250522 
17535        NO_ID   0.1935806452  0.09767741935  0.05529032258   0.3579349024   0.4456056765 
17536        NO_ID            0.2  0.09767741935  0.05529032258   0.3705810289   0.4382326949 
17537        NO_ID          0.001   0.1299032258  0.05529032258   0.2223807417   0.3142703454 
17538        NO_ID 0.007419354839   0.1299032258  0.05529032258   0.2306391366   0.3224602005 
17539        NO_ID  0.01383870968   0.1299032258  0.05529032258    0.224728387   0.3047988812 
17540        NO_ID  0.02025806452   0.1299032258  0.05529032258   0.2362003906   0.3349426906 
17541        NO_ID  0.02667741935   0.1299032258  0.05529032258   0.2332675146    0.346415051 
17542        NO_ID  0.03309677419   0.1299032258  0.05529032258   0.2270997943   0.3265174143 
17543        NO_ID  0.03951612903   0.1299032258  0.05529032258   0.2358035038   0.3413664673 
17544        NO_ID  0.04593548387   0.1299032258  0.05529032258   0.2300291815   0.3215022716 
17545        NO_ID  0.05235483871   0.1299032258  0.05529032258   0.2248330921   0.3118222225 
17546        NO_ID  0.05877419355   0.1299032258  0.05529032258   0.2369266979   0.3355662976 
17547        NO_ID  0.06519354839   0.1299032258  0.05529032258   0.2242681417   0.3017222828 
17548        NO_ID  0.07161290323   0.1299032258  0.05529032258   0.2335017946   0.3273145159 
17549        NO_ID  0.07803225806   0.1299032258  0.05529032258   0.2289650607   0.3240049603 
17550        NO_ID   0.0844516129   0.1299032258  0.05529032258   0.2460899583   0.3245268271 
17551        NO_ID  0.09087096774   0.1299032258  0.05529032258   0.2405614921    0.328287725 
17552        NO_ID  0.09729032258   0.1299032258  0.05529032258    0.228316707   0.3181145833 
17553        NO_ID   0.1037096774   0.1299032258  0.05529032258   0.2384299638   0.3263907586 
17554        NO_ID   0.1101290323   0.1299032258  0.05529032258    0.246764877    0.349405413 
17555        NO_ID   0.1165483871   0.1299032258  0.05529032258   0.2612431989   0.3207244219 
17556        NO_ID   0.1229677419   0.1299032258  0.05529032258   0.2326484072   0.3114274557 
17557        NO_ID   0.1293870968   0.1299032258  0.05529032258   0.2546873445   0.3207102875 
17558        NO_ID   0.1358064516   0.1299032258  0.05529032258   0.2564371972   0.3367152244 
17559        NO_ID   0.1422258065   0.1299032258  0.05529032258   0.2497693351   0.3367373086 
17560        NO_ID   0.1486451613   0.1299032258  0.05529032258   0.2499620401   0.3149102512 
17561        NO_ID   0.1550645161   0.1299032258  0.05529032258   0.2637186914   0.3240698198 
17562        NO_ID    0.161483871   0.1299032258  0.05529032258   0.2648354517   0.3474264718 
17563        NO_ID   0.1679032258   0.1299032258  0.05529032258   0.2597769517    0.339709372 
17564        NO_ID   0.1743225806   0.1299032258  0.05529032258   0.2655258912   0.3472989041 
17565        NO_ID   0.1807419355   0.1299032258  0.05529032258   0.2675480656   0.3331532179 
17566        NO_ID   0.1871612903   0.1299032258  0.05529032258   0.2594487256   0.3215978917 
17567        NO_ID   0.1935806452   0.1299032258  0.05529032258   0.2703749858   0.3292632096 
17568        NO_ID            0.2   0.1299032258  0.05529032258   0.2608804431   0.3338801265 
17569        NO_ID          0.001   0.1621290323  0.05529032258   0.1734729949    0.263411361 
17570        NO_ID 0.007419354839   0.1621290323  0.05529032258   0.1690055162   0.2578263907 
17571        NO_ID  0.01383870968   0.1621290323  0.05529032258   0.1664525999   0.2608430914 
17572        NO_ID  0.02025806452   0.1621290323  0.05529032258   0.1755111487     0.27212917 
17573        NO_ID  0.02667741935   0.1621290323  0.05529032258    0.171165727   0.2688497753 
17574        NO_ID  0.03309677419   0.1621290323  0.05529032258   0.1764988448   0.2713534796 
17575        NO_ID  0.03951612903   0.1621290323  0.05529032258   0.1710949341   0.2482356268 
17576        NO_ID  0.04593548387   0.1621290323  0.05529032258   0.1765353582   0.2576648712 
17577        NO_ID  0.05235483871   0.1621290323  0.05529032258   0.1723776947   0.2558058814 
17578        NO_ID  0.05877419355   0.1621290323  0.05529032258    0.179293605   0.2640866175 
17579        NO_ID  0.06519354839   0.1621290323  0.05529032258   0.1754002007    0.254814096 
17580        NO_ID  0.07161290323   0.1621290323  0.05529032258    0.179570445   0.2641341443 
17581        NO_ID  0.07803225806   0.1621290323  0.05529032258   0.1790923203   0.2629989393 
17582        NO_ID   0.0844516129   0.1621290323  0.05529032258   0.1828311851   0.2657411437 
17583        NO_ID  0.09087096774   0.1621290323  0.05529032258   0.1801972601   0.2702552552 
17584        NO_ID  0.09729032258   0.1621290323  0.05529032258   0.1904558421   0.2838458678 
17585        NO_ID   0.1037096774   0.1621290323  0.05529032258   0.1773311839   0.2454128866 
17586        NO_ID   0.1101290323   0.1621290323  0.05529032258   0.1802660426   0.2550243854 
17587        NO_ID   0.1165483871   0.1621290323  0.05529032258   0.1909823297   0.2845770729 
17588        NO_ID   0.1229677419   0.1621290323  0.05529032258   0.1896541912   0.2713052006 
17589        NO_ID   0.1293870968   0.1621290323  0.05529032258   0.1910753185    0.257868353 
17590        NO_ID   0.1358064516   0.1621290323  0.05529032258   0.1913823139   0.2621027815 
17591        NO_ID   0.1422258065   0.1621290323  0.05529032258   0.1867846029    0.257285443 
17592        NO_ID   0.1486451613   0.1621290323  0.05529032258   0.1945606336   0.2653764516 
17593        NO_ID   0.1550645161   0.1621290323  0.05529032258    0.200966655   0.2778417309 
17594        NO_ID    0.161483871   0.1621290323  0.05529032258   0.1942644155   0.2515806288 
17595        NO_ID   0.1679032258   0.1621290323  0.05529032258    0.202825837   0.2757143625 
17596        NO_ID   0.1743225806   0.1621290323  0.05529032258   0.2055409742   0.2755034725 
17597        NO_ID   0.1807419355   0.1621290323  0.05529032258   0.2146676746   0.2820848443 
17598        NO_ID   0.1871612903   0.1621290323  0.05529032258   0.2087445388   0.2516292827 
17599        NO_ID   0.1935806452   0.1621290323  0.05529032258   0.2089506867   0.2514920438 
17600        NO_ID            0.2   0.1621290323  0.05529032258   0.2040750248   0.2653482411 
17601        NO_ID          0.001   0.1943548387  0.05529032258   0.1372571424   0.2291043812 
17602        NO_ID 0.007419354839   0.1943548387  0.05529032258   0.1397463344   0.2127731152 
17603        NO_ID  0.01383870968   0.1943548387  0.05529032258   0.1379488372   0.2347734095 
17604        NO_ID  0.02025806452   0.1943548387  0.05529032258   0.1312559724     0.20641652 
17605        NO_ID  0.02667741935   0.1943548387  0.05529032258   0.1376846502   0.2340915393 
17606        NO_ID  0.03309677419   0.1943548387  0.05529032258   0.1412497016   0.2342903323 
17607        NO_ID  0.03951612903   0.1943548387  0.05529032258   0.1364647603   0.2163060006 
17608        NO_ID  0.04593548387   0.1943548387  0.05529032258   0.1312482596   0.2063852267 
17609        NO_ID  0.05235483871   0.1943548387  0.05529032258   0.1375991648   0.2171961184 
17610        NO_ID  0.05877419355   0.1943548387  0.05529032258   0.1346991185   0.2161626021 
17611        NO_ID  0.06519354839   0.1943548387  0.05529032258   0.1366634356    0.233976628 
17612        NO_ID  0.07161290323   0.1943548387  0.05529032258   0.1438764419     0.22784964 
17613        NO_ID  0.07803225806   0.1943548387  0.05529032258   0.1459667676   0.2241836838 
17614        NO_ID   0.0844516129   0.1943548387  0.05529032258   0.1414214228   0.2168094904 
17615        NO_ID  0.09087096774   0.1943548387  0.05529032258     0.14395748   0.2154953674 
17616        NO_ID  0.09729032258   0.1943548387  0.05529032258   0.1487933612   0.2342831735 
17617        NO_ID   0.1037096774   0.1943548387  0.05529032258   0.1531641985   0.2193774577 
17618        NO_ID   0.1101290323   0.1943548387  0.05529032258   0.1418874412   0.2094756158 
17619        NO_ID   0.1165483871   0.1943548387  0.05529032258    0.145266265    0.233253144 
17620        NO_ID   0.1229677419   0.1943548387  0.05529032258   0.1533656421   0.2068656326 
17621        NO_ID   0.1293870968   0.1943548387  0.05529032258   0.1542427418   0.2072872034 
17622        NO_ID   0.1358064516   0.1943548387  0.05529032258   0.1517367882   0.2088317802 
17623        NO_ID   0.1422258065   0.1943548387  0.05529032258   0.1509231917   0.2190472433 
17624        NO_ID   0.1486451613   0.1943548387  0.05529032258   0.1619760748   0.2281164529 
17625        NO_ID   0.1550645161   0.1943548387  0.05529032258   0.1577011522   0.2253465431 
17626        NO_ID    0.161483871   0.1943548387  0.05529032258   0.1712203313   0.2322593583 
17627        NO_ID   0.1679032258   0.1943548387  0.05529032258   0.1625744749   0.2290911342 
17628        NO_ID   0.1743225806   0.1943548387  0.05529032258   0.1653137227    0.223139096 
17629        NO_ID   0.1807419355   0.1943548387  0.05529032258   0.1665946854   0.2213054152 
17630        NO_ID   0.1871612903   0.1943548387  0.05529032258     0.16598566   0.2185166025 
17631        NO_ID   0.1935806452   0.1943548387  0.05529032258    0.171754414   0.2257617466 
17632        NO_ID            0.2   0.1943548387  0.05529032258    0.171755354   0.2203388092 
17633        NO_ID          0.001   0.2265806452  0.05529032258    0.112496301   0.1834701821 
17634        NO_ID 0.007419354839   0.2265806452  0.05529032258   0.1162644799   0.2019929029 
17635        NO_ID  0.01383870968   0.2265806452  0.05529032258   0.1068542306   0.1892294873 
17636        NO_ID  0.02025806452   0.2265806452  0.05529032258   0.1123688934   0.1863715684 
17637        NO_ID  0.02667741935   0.2265806452  0.05529032258   0.1094414891   0.1862804037 
17638        NO_ID  0.03309677419   0.2265806452  0.05529032258   0.1064133701   0.1886644254 
17639        NO_ID  0.03951612903   0.2265806452  0.05529032258   0.1072217558   0.1971007108 
17640        NO_ID  0.04593548387   0.2265806452  0.05529032258    0.115465625   0.2065200295 
17641        NO_ID  0.05235483871   0.2265806452  0.05529032258   0.1096381711   0.1735342797 
17642        NO_ID  0.05877419355   0.2265806452  0.05529032258   0.1077095188   0.1744507782 
17643        NO_ID  0.06519354839   0.2265806452  0.05529032258   0.1176834141   0.1968661751 
17644        NO_ID  0.07161290323   0.2265806452  0.05529032258    0.112064803   0.1916570133 
17645        NO_ID  0.07803225806   0.2265806452  0.05529032258   0.1105041903    0.179321009 
17646        NO_ID   0.0844516129   0.2265806452  0.05529032258   0.1194032097   0.1922282448 
17647        NO_ID  0.09087096774   0.2265806452  0.05529032258    0.116538072   0.1977864235 
17648        NO_ID  0.09729032258   0.2265806452  0.05529032258   0.1099964105   0.1687976374 
17649        NO_ID   0.1037096774   0.2265806452  0.05529032258   0.1151074684   0.1850137326 
17650        NO_ID   0.1101290323   0.2265806452  0.05529032258   0.1231913206   0.2088471991 
17651        NO_ID   0.1165483871   0.2265806452  0.05529032258   0.1208781433    0.209809267 
17652        NO_ID   0.1229677419   0.2265806452  0.05529032258    0.124180323   0.1872500877 
17653        NO_ID   0.1293870968   0.2265806452  0.05529032258   0.1209120832   0.1843884409 
17654        NO_ID   0.1358064516   0.2265806452  0.05529032258   0.1228584405   0.1830942959 
17655        NO_ID   0.1422258065   0.2265806452  0.05529032258   0.1311755159   0.2106096205 
17656        NO_ID   0.1486451613   0.2265806452  0.05529032258   0.1214682408   0.1741643288 
17657        NO_ID   0.1550645161   0.2265806452  0.05529032258   0.1362977284   0.1908656709 
17658        NO_ID    0.161483871   0.2265806452  0.05529032258   0.1369460103   0.2032555614 
17659        NO_ID   0.1679032258   0.2265806452  0.05529032258    0.133605791   0.1923731713 
17660        NO_ID   0.1743225806   0.2265806452  0.05529032258   0.1362893489   0.1760528212 
17661        NO_ID   0.1807419355   0.2265806452  0.05529032258    0.137500992   0.1896521662 
17662        NO_ID   0.1871612903   0.2265806452  0.05529032258   0.1448107343   0.1861452069 
17663        NO_ID   0.1935806452   0.2265806452  0.05529032258   0.1523148403   0.2023019602 
17664        NO_ID            0.2   0.2265806452  0.05529032258   0.1511242372    0.184737759 
17665        NO_ID          0.001   0.2588064516  0.05529032258  0.08685238062   0.1627909166 
17666        NO_ID 0.007419354839   0.2588064516  0.05529032258  0.08545412834   0.1588790169 
17667        NO_ID  0.01383870968   0.2588064516  0.05529032258  0.08834502004   0.1666411556 
17668        NO_ID  0.02025806452   0.2588064516  0.05529032258  0.09198204217   0.1767677063 
17669        NO_ID  0.02667741935   0.2588064516  0.05529032258  0.08647295065   0.1681863209 
17670        NO_ID  0.03309677419   0.2588064516  0.05529032258  0.09188284658    0.159981798 
17671        NO_ID  0.03951612903   0.2588064516  0.05529032258  0.08541237301    0.155236912 
17672        NO_ID  0.04593548387   0.2588064516  0.05529032258  0.08209261077   0.1663775803 
17673        NO_ID  0.05235483871   0.2588064516  0.05529032258  0.08922530632   0.1693154553 
17674        NO_ID  0.05877419355   0.2588064516  0.05529032258   0.0917886033   0.1655013745 
17675        NO_ID  0.06519354839   0.2588064516  0.05529032258   0.0876883448   0.1567434069 
17676        NO_ID  0.07161290323   0.2588064516  0.05529032258  0.08738653045   0.1604340398 
17677        NO_ID  0.07803225806   0.2588064516  0.05529032258  0.08803147739   0.1568800428 
17678        NO_ID   0.0844516129   0.2588064516  0.05529032258  0.09151371879   0.1701667634 
17679        NO_ID  0.09087096774   0.2588064516  0.05529032258  0.09488980962   0.1656733959 
17680        NO_ID  0.09729032258   0.2588064516  0.05529032258  0.09375321456    0.158793049 
17681        NO_ID   0.1037096774   0.2588064516  0.05529032258  0.09907609904   0.1652178078 
17682        NO_ID   0.1101290323   0.2588064516  0.05529032258  0.09811898878   0.1666341438 
17683        NO_ID   0.1165483871   0.2588064516  0.05529032258   0.1000493817   0.1678669977 
17684        NO_ID   0.1229677419   0.2588064516  0.05529032258   0.1013454958   0.1607463869 
17685        NO_ID   0.1293870968   0.2588064516  0.05529032258   0.1053927631   0.1548116207 
17686        NO_ID   0.1358064516   0.2588064516  0.05529032258    0.103501744   0.1572709963 
17687        NO_ID   0.1422258065   0.2588064516  0.05529032258   0.1103932688   0.1757205696 
17688        NO_ID   0.1486451613   0.2588064516  0.05529032258   0.1151406863   0.1765769499 
17689        NO_ID   0.1550645161   0.2588064516  0.05529032258   0.1073235803   0.1603075033 
17690        NO_ID    0.161483871   0.2588064516  0.05529032258   0.1109052717   0.1632439899 
17691        NO_ID   0.1679032258   0.2588064516  0.05529032258   0.1165547244   0.1519420349 
17692        NO_ID   0.1743225806   0.2588064516  0.05529032258   0.1189187508   0.1789236164 
17693        NO_ID   0.1807419355   0.2588064516  0.05529032258   0.1157952784   0.1663905144 
17694        NO_ID   0.1871612903   0.2588064516  0.05529032258   0.1268080866   0.1648032189 
17695        NO_ID   0.1935806452   0.2588064516  0.05529032258   0.1228461539   0.1610090112 
17696        NO_ID            0.2   0.2588064516  0.05529032258    0.124472079   0.1593276848 
17697        NO_ID          0.001   0.2910322581  0.05529032258  0.07717523159   0.1454354876 
17698        NO_ID 0.007419354839   0.2910322581  0.05529032258  0.07238110366   0.1298472417 
17699        NO_ID  0.01383870968   0.2910322581  0.05529032258  0.07811572916   0.1549691837 
17700        NO_ID  0.02025806452   0.2910322581  0.05529032258  0.07244139631   0.1405480037 
17701        NO_ID  0.02667741935   0.2910322581  0.05529032258  0.06954399426   0.1352364902 
17702        NO_ID  0.03309677419   0.2910322581  0.05529032258  0.07694242102   0.1450493547 
17703        NO_ID  0.03951612903   0.2910322581  0.05529032258  0.06477363131   0.1397223094 
17704        NO_ID  0.04593548387   0.2910322581  0.05529032258  0.07966596161   0.1451891507 
17705        NO_ID  0.05235483871   0.2910322581  0.05529032258  0.07649364798   0.1537242817 
17706        NO_ID  0.05877419355   0.2910322581  0.05529032258  0.07575905645   0.1469840739 
17707        NO_ID  0.06519354839   0.2910322581  0.05529032258  0.07054864735   0.1516345719 
17708        NO_ID  0.07161290323   0.2910322581  0.05529032258   0.0783300622   0.1436746352 
17709        NO_ID  0.07803225806   0.2910322581  0.05529032258  0.08057988392   0.1449679826 
17710        NO_ID   0.0844516129   0.2910322581  0.05529032258   0.0786663928   0.1404664777 
17711        NO_ID  0.09087096774   0.2910322581  0.05529032258  0.07757217736   0.1326832246 
17712        NO_ID  0.09729032258   0.2910322581  0.05529032258  0.07443146076   0.1275151453 
17713        NO_ID   0.1037096774   0.2910322581  0.05529032258  0.09089139829     0.17017142 
17714        NO_ID   0.1101290323   0.2910322581  0.05529032258  0.08348565916   0.1480011312 
17715        NO_ID   0.1165483871   0.2910322581  0.05529032258  0.09221407637   0.1578639692 
17716        NO_ID   0.1229677419   0.2910322581  0.05529032258  0.08816041002   0.1529208346 
17717        NO_ID   0.1293870968   0.2910322581  0.05529032258  0.09466992324   0.1559687389 
17718        NO_ID   0.1358064516   0.2910322581  0.05529032258  0.09250752229   0.1454681095 
17719        NO_ID   0.1422258065   0.2910322581  0.05529032258  0.09030709176   0.1345604636 
17720        NO_ID   0.1486451613   0.2910322581  0.05529032258  0.09347935178   0.1437923538 
17721        NO_ID   0.1550645161   0.2910322581  0.05529032258  0.09619801335   0.1389950579 
17722        NO_ID    0.161483871   0.2910322581  0.05529032258  0.09582362325   0.1404346948 
17723        NO_ID   0.1679032258   0.2910322581  0.05529032258  0.09814918248   0.1468635755 
17724        NO_ID   0.1743225806   0.2910322581  0.05529032258   0.1037031714   0.1497553969 
17725        NO_ID   0.1807419355   0.2910322581  0.05529032258   0.1083693938   0.1652639009 
17726        NO_ID   0.1871612903   0.2910322581  0.05529032258   0.1085410779    0.143871144 
17727        NO_ID   0.1935806452   0.2910322581  0.05529032258   0.1088866894    0.145023377 
17728        NO_ID            0.2   0.2910322581  0.05529032258   0.1069979383   0.1358853465 
17729        NO_ID          0.001   0.3232580645  0.05529032258  0.06783914299   0.1367602071 
17730        NO_ID 0.007419354839   0.3232580645  0.05529032258  0.06078545593   0.1189112266 
17731        NO_ID  0.01383870968   0.3232580645  0.05529032258  0.06757491911   0.1382080732 
17732        NO_ID  0.02025806452   0.3232580645  0.05529032258  0.05775386215   0.1229742836 
17733        NO_ID  0.02667741935   0.3232580645  0.05529032258   0.0586740485    0.129046254 
17734        NO_ID  0.03309677419   0.3232580645  0.05529032258  0.05633925755   0.1193595408 
17735        NO_ID  0.03951612903   0.3232580645  0.05529032258  0.06455162947   0.1370816144 
17736        NO_ID  0.04593548387   0.3232580645  0.05529032258  0.06163027036   0.1410584952 
17737        NO_ID  0.05235483871   0.3232580645  0.05529032258  0.05814510227   0.1243664685 
17738        NO_ID  0.05877419355   0.3232580645  0.05529032258  0.06283227607   0.1282977259 
17739        NO_ID  0.06519354839   0.3232580645  0.05529032258   0.0694617097   0.1333137699 
17740        NO_ID  0.07161290323   0.3232580645  0.05529032258  0.06365836255   0.1246702755 
17741        NO_ID  0.07803225806   0.3232580645  0.05529032258  0.06383305764   0.1314092753 
17742        NO_ID   0.0844516129   0.3232580645  0.05529032258  0.06100435726   0.1160503848 
17743        NO_ID  0.09087096774   0.3232580645  0.05529032258  0.06822246761   0.1247167901 
17744        NO_ID  0.09729032258   0.3232580645  0.05529032258   0.0681536501   0.1399441902 
17745        NO_ID   0.1037096774   0.3232580645  0.05529032258  0.07220098351   0.1279076646 
17746        NO_ID   0.1101290323   0.3232580645  0.05529032258  0.06864124119    0.117263209 
17747        NO_ID   0.1165483871   0.3232580645  0.05529032258  0.07312714625   0.1240099288 
17748        NO_ID   0.1229677419   0.3232580645  0.05529032258  0.07330101526   0.1257913656 
17749        NO_ID   0.1293870968   0.3232580645  0.05529032258  0.07550261909   0.1359624395 
17750        NO_ID   0.1358064516   0.3232580645  0.05529032258  0.07972384114   0.1419538569 
17751        NO_ID   0.1422258065   0.3232580645  0.05529032258  0.07939023118   0.1341262305 
17752        NO_ID   0.1486451613   0.3232580645  0.05529032258    0.079870295   0.1193859375 
17753        NO_ID   0.1550645161   0.3232580645  0.05529032258  0.08492954123    0.126204614 
17754        NO_ID    0.161483871   0.3232580645  0.05529032258  0.08973434811   0.1302407856 
17755        NO_ID   0.1679032258   0.3232580645  0.05529032258  0.08764217101   0.1274325743 
17756        NO_ID   0.1743225806   0.3232580645  0.05529032258  0.08861706123   0.1212087441 
17757        NO_ID   0.1807419355   0.3232580645  0.05529032258  0.09328660459   0.1317242446 
17758        NO_ID   0.1871612903   0.3232580645  0.05529032258  0.09244442437   0.1254319855 
17759        NO_ID   0.1935806452   0.3232580645  0.05529032258  0.09649104751   0.1272708391 
17760        NO_ID            0.2   0.3232580645  0.05529032258   0.1011282522    0.135068008 
17761        NO_ID          0.001    0.355483871  0.05529032258  0.05337356852   0.1119858834 
17762        NO_ID 0.007419354839    0.355483871  0.05529032258  0.05934656158   0.1259009942 
17763        NO_ID  0.01383870968    0.355483871  0.05529032258  0.05464611832   0.1193269356 
17764        NO_ID  0.02025806452    0.355483871  0.05529032258  0.04984259051    0.115043749 
17765        NO_ID  0.02667741935    0.355483871  0.05529032258  0.05301212217   0.1212144659 
17766        NO_ID  0.03309677419    0.355483871  0.05529032258   0.0587422671   0.1321825535 
17767        NO_ID  0.03951612903    0.355483871  0.05529032258  0.05042912109   0.1115767031 
17768        NO_ID  0.04593548387    0.355483871  0.05529032258  0.05077001159   0.1065632174 
17769        NO_ID  0.05235483871    0.355483871  0.05529032258  0.05390499524   0.1277119302 
17770        NO_ID  0.05877419355    0.355483871  0.05529032258  0.05612195121   0.1349622428 
17771        NO_ID  0.06519354839    0.355483871  0.05529032258  0.05383681987   0.1175991979 
17772        NO_ID  0.07161290323    0.355483871  0.05529032258  0.05468389972   0.1253980527 
17773        NO_ID  0.07803225806    0.355483871  0.05529032258  0.05342915013   0.1123079191 
17774        NO_ID   0.0844516129    0.355483871  0.05529032258  0.05688069367   0.1276623463 
17775        NO_ID  0.09087096774    0.355483871  0.05529032258  0.05631755339    0.124800073 
17776        NO_ID  0.09729032258    0.355483871  0.05529032258  0.06041041553   0.1205506576 
17777        NO_ID   0.1037096774    0.355483871  0.05529032258  0.06238528589   0.1139650649 
17778        NO_ID   0.1101290323    0.355483871  0.05529032258  0.06465174868   0.1205597856 
